szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 2 ; 15 ; 183 ; 0 ; 128 ; 15.295285359801488 ; 21.6 ; 34.3352 ; 7.4304 ; 250.6796875 ; 60 ; 15 ; 60
constant ; 3 ; 15 ; 182 ; 0 ; 143 ; 15.88747731397459 ; 21.4 ; 37.428 ; 7.9936 ; 279.8181818181818 ; 60 ; 15 ; 60
constant ; 4 ; 15 ; 208 ; 0 ; 148 ; 12.53448275862069 ; 23.8 ; 41.4888 ; 9.8696 ; 260.47972972972974 ; 60 ; 15 ; 60
constant ; 5 ; 15 ; 185 ; 0 ; 136 ; 12.496194824961949 ; 22.2 ; 38.8496 ; 8.6192 ; 287.34558823529414 ; 60 ; 15 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 174 ; 0 ; 129 ; 10.422919508867666 ; 19.7 ; 36.4216 ; 7.172 ; 292.6589147286822 ; 60 ; 30 ; 15
constant ; 2 ; 15 ; 198 ; 0 ; 150 ; 10.48405253283302 ; 24.9 ; 46.7728 ; 11.6568 ; 316.56666666666666 ; 60 ; 30 ; 15
constant ; 3 ; 15 ; 178 ; 0 ; 139 ; 11.68939393939394 ; 16.3 ; 35.1512 ; 5.7248 ; 267.36690647482015 ; 60 ; 30 ; 15
constant ; 4 ; 15 ; 175 ; 0 ; 135 ; 10.684280052840158 ; 20.3 ; 37.876 ; 7.6968 ; 290.05185185185184 ; 60 ; 30 ; 15
constant ; 5 ; 15 ; 187 ; 0 ; 139 ; 12.40453686200378 ; 19.9 ; 37.7272 ; 7.52 ; 263.33812949640287 ; 60 ; 30 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 190 ; 0 ; 143 ; 13.031518624641834 ; 22.2 ; 40.352 ; 8.9456 ; 291.034965034965 ; 60 ; 30 ; 30
constant ; 2 ; 15 ; 179 ; 0 ; 136 ; 13.941810344827585 ; 18.1 ; 36.0808 ; 6.5304 ; 266.36764705882354 ; 60 ; 30 ; 30
constant ; 3 ; 15 ; 191 ; 0 ; 144 ; 12.530864197530864 ; 20.2 ; 40.9776 ; 8.2688 ; 294.0416666666667 ; 60 ; 30 ; 30
constant ; 4 ; 15 ; 198 ; 0 ; 140 ; 14.559322033898304 ; 20.6 ; 40.0576 ; 8.2704 ; 265.9142857142857 ; 60 ; 30 ; 30
constant ; 5 ; 15 ; 176 ; 0 ; 133 ; 14.336343115124153 ; 18.6 ; 33.8752 ; 6.2888 ; 258.38345864661653 ; 60 ; 30 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 195 ; 0 ; 117 ; 11.076923076923077 ; 28.4 ; 43.072 ; 12.244 ; 320.64102564102564 ; 60 ; 30 ; 45
constant ; 2 ; 15 ; 172 ; 0 ; 117 ; 15.447368421052632 ; 22.8 ; 34.848 ; 7.948 ; 272.0940170940171 ; 60 ; 30 ; 45
constant ; 3 ; 15 ; 198 ; 0 ; 129 ; 11.429543245869777 ; 33.4 ; 47.0296 ; 15.7168 ; 319.2403100775194 ; 60 ; 30 ; 45
constant ; 4 ; 15 ; 175 ; 0 ; 126 ; 16.43801652892562 ; 23.6 ; 35.5136 ; 8.3816 ; 276.7063492063492 ; 60 ; 30 ; 45
constant ; 5 ; 15 ; 177 ; 0 ; 133 ; 15.97565543071161 ; 22.5 ; 37.4288 ; 8.4376 ; 293.0751879699248 ; 60 ; 30 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 199 ; 0 ; 143 ; 16.74871794871795 ; 24.6 ; 41.6184 ; 10.2216 ; 287.74825174825173 ; 60 ; 30 ; 60
constant ; 2 ; 15 ; 195 ; 0 ; 129 ; 12.587719298245615 ; 28.1 ; 43.0928 ; 12.1224 ; 302.3720930232558 ; 60 ; 30 ; 60
constant ; 3 ; 15 ; 182 ; 0 ; 134 ; 17.036243822075782 ; 25.4 ; 41.5184 ; 10.5512 ; 304.17910447761193 ; 60 ; 30 ; 60
constant ; 4 ; 15 ; 200 ; 0 ; 133 ; 12.826961770623743 ; 32.2 ; 47.0616 ; 15.176 ; 324.54887218045116 ; 60 ; 30 ; 60
constant ; 5 ; 15 ; 181 ; 0 ; 134 ; 14.95069033530572 ; 22.1 ; 36.2352 ; 8.0112 ; 264.45522388059703 ; 60 ; 30 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 203 ; 0 ; 150 ; 13.820754716981131 ; 24.2 ; 45.0264 ; 10.9104 ; 305.87333333333333 ; 60 ; 45 ; 15
constant ; 2 ; 15 ; 212 ; 1 ; 149 ; 13.0276008492569 ; 27.4 ; 47.888 ; 13.1328 ; 315.3557046979866 ; 60 ; 45 ; 15
constant ; 3 ; 15 ; 181 ; 0 ; 136 ; 14.106060606060606 ; 23.4 ; 38.7528 ; 9.0736 ; 293.4779411764706 ; 60 ; 45 ; 15
constant ; 4 ; 15 ; 204 ; 0 ; 151 ; 13.826478149100257 ; 22.9 ; 44.3552 ; 10.1768 ; 305.682119205298 ; 60 ; 45 ; 15
constant ; 5 ; 15 ; 174 ; 0 ; 125 ; 15.144781144781145 ; 23 ; 38.6808 ; 8.9056 ; 316.104 ; 60 ; 45 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 186 ; 0 ; 146 ; 14.336787564766839 ; 24.9 ; 40.632 ; 10.1256 ; 300.75342465753425 ; 60 ; 45 ; 30
constant ; 2 ; 15 ; 214 ; 0 ; 150 ; 14.168586387434555 ; 32.3 ; 49.636 ; 16.0464 ; 313.48 ; 60 ; 45 ; 30
constant ; 3 ; 15 ; 180 ; 0 ; 126 ; 16.677152317880793 ; 28.2 ; 39.6792 ; 11.1984 ; 305.87301587301585 ; 60 ; 45 ; 30
constant ; 4 ; 15 ; 192 ; 0 ; 130 ; 14.931034482758621 ; 32.7 ; 45.796 ; 14.9632 ; 318.0923076923077 ; 60 ; 45 ; 30
constant ; 5 ; 15 ; 180 ; 0 ; 131 ; 18.308441558441558 ; 28.8 ; 43.5208 ; 12.5312 ; 326.0458015267176 ; 60 ; 45 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 174 ; 0 ; 124 ; 19.83622350674374 ; 28.1 ; 38.4368 ; 10.804 ; 308.5403225806452 ; 60 ; 45 ; 45
constant ; 2 ; 15 ; 190 ; 0 ; 138 ; 17.82608695652174 ; 26.2 ; 42.3088 ; 11.0944 ; 294.4710144927536 ; 60 ; 45 ; 45
constant ; 3 ; 15 ; 185 ; 0 ; 129 ; 19.19333333333333 ; 29.7 ; 42.0912 ; 12.4824 ; 318.2480620155039 ; 60 ; 45 ; 45
constant ; 4 ; 15 ; 184 ; 0 ; 118 ; 14.221774193548388 ; 36.5 ; 45.8688 ; 16.764 ; 357.39830508474574 ; 60 ; 45 ; 45
constant ; 5 ; 15 ; 181 ; 0 ; 128 ; 15.565277777777778 ; 30.1 ; 42.5624 ; 12.792 ; 320.8203125 ; 60 ; 45 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 205 ; 1 ; 144 ; 16.622722400857448 ; 35.5 ; 50.4024 ; 17.876 ; 326.5486111111111 ; 60 ; 45 ; 60
constant ; 2 ; 15 ; 188 ; 1 ; 124 ; 16.988472622478387 ; 30.2 ; 45.404 ; 13.692 ; 331.25 ; 60 ; 45 ; 60
constant ; 3 ; 15 ; 188 ; 0 ; 140 ; 14.729024943310657 ; 30.9 ; 44.7136 ; 13.7992 ; 314.87142857142857 ; 60 ; 45 ; 60
constant ; 4 ; 15 ; 206 ; 1 ; 146 ; 13.177625122669284 ; 31.6 ; 47.9688 ; 15.1512 ; 317.472602739726 ; 60 ; 45 ; 60
constant ; 5 ; 15 ; 165 ; 0 ; 119 ; 17.755070202808113 ; 32.1 ; 40.1192 ; 12.8672 ; 323.38655462184875 ; 60 ; 45 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 164 ; 0 ; 125 ; 16.95164410058027 ; 23.3 ; 35.364 ; 8.2568 ; 295.696 ; 60 ; 60 ; 15
constant ; 2 ; 15 ; 185 ; 0 ; 131 ; 13.942424242424243 ; 32.9 ; 47.112 ; 15.5008 ; 343.89312977099235 ; 60 ; 60 ; 15
constant ; 3 ; 15 ; 174 ; 0 ; 133 ; 15.864596273291925 ; 30.2 ; 42.4536 ; 12.8264 ; 328.3383458646617 ; 60 ; 60 ; 15
constant ; 4 ; 15 ; 175 ; 1 ; 117 ; 15.076923076923077 ; 28.4 ; 40.2064 ; 11.4376 ; 329.29059829059827 ; 60 ; 60 ; 15
constant ; 5 ; 15 ; 193 ; 0 ; 140 ; 16.155555555555555 ; 26.5 ; 44.8872 ; 11.8736 ; 324.0857142857143 ; 60 ; 60 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 188 ; 0 ; 136 ; 15.688644688644688 ; 30.6 ; 45.4272 ; 13.9136 ; 332.94117647058823 ; 60 ; 60 ; 30
constant ; 2 ; 15 ; 205 ; 0 ; 136 ; 15.148661126500462 ; 34.9 ; 48.4 ; 16.8816 ; 345.93382352941177 ; 60 ; 60 ; 30
constant ; 3 ; 15 ; 172 ; 0 ; 127 ; 18.31764705882353 ; 30.6 ; 39.4616 ; 12.0568 ; 325.1102362204724 ; 60 ; 60 ; 30
constant ; 4 ; 15 ; 165 ; 0 ; 118 ; 19.004958677685952 ; 29.6 ; 39.936 ; 11.8104 ; 338.4406779661017 ; 60 ; 60 ; 30
constant ; 5 ; 15 ; 206 ; 0 ; 138 ; 14.770186335403727 ; 39.3 ; 53.8888 ; 21.1712 ; 354.9782608695652 ; 60 ; 60 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 188 ; 0 ; 130 ; 16.35151515151515 ; 34.3 ; 44.2624 ; 15.2008 ; 320.34615384615387 ; 60 ; 60 ; 45
constant ; 2 ; 15 ; 192 ; 2 ; 122 ; 19.631672597864767 ; 31 ; 43.9688 ; 13.6248 ; 321.38524590163934 ; 60 ; 60 ; 45
constant ; 3 ; 15 ; 189 ; 0 ; 133 ; 15.6474609375 ; 37.5 ; 50.388 ; 18.8864 ; 359.7293233082707 ; 60 ; 60 ; 45
constant ; 4 ; 15 ; 187 ; 0 ; 118 ; 16.400226757369616 ; 40.5 ; 50.8872 ; 20.6216 ; 358.228813559322 ; 60 ; 60 ; 45
constant ; 5 ; 15 ; 175 ; 0 ; 120 ; 16.208232445520583 ; 38.4 ; 45.5112 ; 17.4824 ; 339.01666666666665 ; 60 ; 60 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 15 ; 187 ; 0 ; 122 ; 19.845466155810982 ; 37.8 ; 47.5856 ; 17.9944 ; 364.2704918032787 ; 60 ; 60 ; 60
constant ; 2 ; 15 ; 201 ; 0 ; 130 ; 18.80764163372859 ; 37.5 ; 46.0376 ; 17.252 ; 321.1461538461538 ; 60 ; 60 ; 60
constant ; 3 ; 15 ; 162 ; 0 ; 108 ; 15.304347826086957 ; 37.6 ; 41.1064 ; 15.4704 ; 344.3703703703704 ; 60 ; 60 ; 60
constant ; 4 ; 15 ; 192 ; 1 ; 127 ; 18.483229813664597 ; 39.5 ; 49.056 ; 19.3704 ; 335.6771653543307 ; 60 ; 60 ; 60
constant ; 5 ; 15 ; 186 ; 0 ; 124 ; 15.988197424892704 ; 39.2 ; 49.44 ; 19.388 ; 355.85483870967744 ; 60 ; 60 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 358 ; 14 ; 250 ; 7.183654729109275 ; 38.6 ; 87.128 ; 33.592 ; 311.432 ; 15 ; 15 ; 15
constant ; 2 ; 30 ; 334 ; 19 ; 224 ; 8.051616015436565 ; 38.1 ; 80.992 ; 30.88 ; 296.90625 ; 15 ; 15 ; 15
constant ; 3 ; 30 ; 352 ; 22 ; 235 ; 7.319645732689211 ; 39 ; 84.1392 ; 32.8032 ; 291.131914893617 ; 15 ; 15 ; 15
constant ; 4 ; 30 ; 365 ; 49 ; 245 ; 7.025539160045403 ; 43 ; 92.0136 ; 39.6096 ; 311.7387755102041 ; 15 ; 15 ; 15
constant ; 5 ; 30 ; 341 ; 22 ; 228 ; 6.88541323674679 ; 41.5 ; 85.5816 ; 35.5072 ; 310.7675438596491 ; 15 ; 15 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 354 ; 47 ; 245 ; 8.296347826086956 ; 41.3 ; 88.5824 ; 36.6256 ; 311.72244897959183 ; 15 ; 15 ; 30
constant ; 2 ; 30 ; 350 ; 17 ; 239 ; 8.374490174267704 ; 40.1 ; 85.2904 ; 34.2024 ; 306.78242677824267 ; 15 ; 15 ; 30
constant ; 3 ; 30 ; 360 ; 32 ; 255 ; 7.807972902553413 ; 42.3 ; 90.2408 ; 38.196 ; 328.74117647058824 ; 15 ; 15 ; 30
constant ; 4 ; 30 ; 346 ; 35 ; 230 ; 8.26876876876877 ; 42.5 ; 86.5728 ; 36.8072 ; 310.61739130434785 ; 15 ; 15 ; 30
constant ; 5 ; 30 ; 343 ; 28 ; 224 ; 8.391513210568455 ; 39.4 ; 83.5568 ; 32.936 ; 311.7857142857143 ; 15 ; 15 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 336 ; 40 ; 225 ; 8.265775798069784 ; 43.3 ; 82.1592 ; 35.5664 ; 303.20444444444445 ; 15 ; 15 ; 45
constant ; 2 ; 30 ; 324 ; 35 ; 214 ; 8.342393896041965 ; 40.8 ; 77.5904 ; 31.6264 ; 290.14953271028037 ; 15 ; 15 ; 45
constant ; 3 ; 30 ; 337 ; 27 ; 218 ; 8.740754039497308 ; 43.4 ; 87.4712 ; 37.9936 ; 330.3669724770642 ; 15 ; 15 ; 45
constant ; 4 ; 30 ; 335 ; 26 ; 222 ; 8.919140625 ; 40.8 ; 83.5488 ; 34.08 ; 323.5900900900901 ; 15 ; 15 ; 45
constant ; 5 ; 30 ; 340 ; 49 ; 229 ; 8.892571012381646 ; 42.1 ; 84.788 ; 35.712 ; 317.2314410480349 ; 15 ; 15 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 338 ; 10 ; 235 ; 9.656116338751069 ; 40.2 ; 78.8992 ; 31.6808 ; 294.9872340425532 ; 15 ; 15 ; 60
constant ; 2 ; 30 ; 335 ; 36 ; 226 ; 9.645511482254697 ; 40.5 ; 80.2288 ; 32.48 ; 312.77433628318585 ; 15 ; 15 ; 60
constant ; 3 ; 30 ; 344 ; 33 ; 249 ; 8.663259668508287 ; 43.4 ; 90.8304 ; 39.4352 ; 340.3453815261044 ; 15 ; 15 ; 60
constant ; 4 ; 30 ; 334 ; 36 ; 230 ; 9.045240680419834 ; 42.6 ; 84.3192 ; 35.8888 ; 325.1347826086957 ; 15 ; 15 ; 60
constant ; 5 ; 30 ; 325 ; 39 ; 214 ; 8.992193919474117 ; 43.1 ; 82.9672 ; 35.7512 ; 318.2897196261682 ; 15 ; 15 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 321 ; 66 ; 211 ; 7.939700243987452 ; 44.7 ; 86.588 ; 38.7424 ; 333.69668246445497 ; 15 ; 30 ; 15
constant ; 2 ; 30 ; 337 ; 52 ; 225 ; 7.752252252252252 ; 45.1 ; 92.6312 ; 41.7448 ; 360.3822222222222 ; 15 ; 30 ; 15
constant ; 3 ; 30 ; 332 ; 26 ; 222 ; 8.684644194756554 ; 42 ; 85.608 ; 35.9376 ; 327.18918918918916 ; 15 ; 30 ; 15
constant ; 4 ; 30 ; 347 ; 37 ; 231 ; 7.780608634111819 ; 40.4 ; 83.8808 ; 33.8472 ; 310.46753246753246 ; 15 ; 30 ; 15
constant ; 5 ; 30 ; 350 ; 40 ; 231 ; 7.32228666114333 ; 44.3 ; 91.9152 ; 40.6792 ; 329.38528138528136 ; 15 ; 30 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 314 ; 24 ; 209 ; 9.713636363636363 ; 38.9 ; 78.5976 ; 30.548 ; 321.05263157894734 ; 15 ; 30 ; 30
constant ; 2 ; 30 ; 335 ; 41 ; 218 ; 9.755805243445693 ; 42.7 ; 87.196 ; 37.2048 ; 338.24311926605503 ; 15 ; 30 ; 30
constant ; 3 ; 30 ; 322 ; 43 ; 223 ; 8.590560471976401 ; 41.6 ; 84.3312 ; 35.0488 ; 358.76681614349775 ; 15 ; 30 ; 30
constant ; 4 ; 30 ; 331 ; 37 ; 226 ; 9.181004281821721 ; 39.8 ; 80.7992 ; 32.1608 ; 321.63274336283183 ; 15 ; 30 ; 30
constant ; 5 ; 30 ; 329 ; 58 ; 223 ; 9.294022617124394 ; 46.2 ; 90.852 ; 42.0024 ; 351.80269058295966 ; 15 ; 30 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 325 ; 53 ; 208 ; 10.32906325060048 ; 44.5 ; 87.6984 ; 38.996 ; 349.5625 ; 15 ; 30 ; 45
constant ; 2 ; 30 ; 318 ; 33 ; 206 ; 10.228203184230477 ; 44.8 ; 84.2416 ; 37.7056 ; 346.49514563106794 ; 15 ; 30 ; 45
constant ; 3 ; 30 ; 327 ; 38 ; 214 ; 10.277866242038217 ; 43.1 ; 88.9784 ; 38.34 ; 348.2056074766355 ; 15 ; 30 ; 45
constant ; 4 ; 30 ; 325 ; 73 ; 209 ; 9.93957800511509 ; 48 ; 92.912 ; 44.5592 ; 370.3492822966507 ; 15 ; 30 ; 45
constant ; 5 ; 30 ; 315 ; 49 ; 208 ; 8.74076453581754 ; 48.3 ; 88.5176 ; 42.7288 ; 339.2067307692308 ; 15 ; 30 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 313 ; 62 ; 203 ; 9.359889021006738 ; 45.8 ; 80.8264 ; 36.9888 ; 325.83251231527095 ; 15 ; 30 ; 60
constant ; 2 ; 30 ; 335 ; 60 ; 223 ; 9.161913523459061 ; 46.5 ; 90.744 ; 42.1664 ; 342.0179372197309 ; 15 ; 30 ; 60
constant ; 3 ; 30 ; 322 ; 50 ; 212 ; 10.271652041205646 ; 45.2 ; 85.8392 ; 38.816 ; 343.60377358490564 ; 15 ; 30 ; 60
constant ; 4 ; 30 ; 322 ; 49 ; 203 ; 9.96188679245283 ; 47.1 ; 90.188 ; 42.4968 ; 352.1527093596059 ; 15 ; 30 ; 60
constant ; 5 ; 30 ; 320 ; 51 ; 213 ; 10.257965451055663 ; 45.8 ; 87.54 ; 40.0984 ; 344.3192488262911 ; 15 ; 30 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 311 ; 40 ; 202 ; 8.772659176029963 ; 46.3 ; 87.2856 ; 40.3896 ; 346.7970297029703 ; 15 ; 45 ; 15
constant ; 2 ; 30 ; 306 ; 75 ; 201 ; 8.882649630127775 ; 49.8 ; 86.2856 ; 42.9368 ; 350.3880597014925 ; 15 ; 45 ; 15
constant ; 3 ; 30 ; 308 ; 47 ; 196 ; 9.330906443392792 ; 49 ; 89.6216 ; 43.9152 ; 359.6887755102041 ; 15 ; 45 ; 15
constant ; 4 ; 30 ; 324 ; 38 ; 209 ; 8.832951945080092 ; 47 ; 88.3256 ; 41.5488 ; 347.8612440191388 ; 15 ; 45 ; 15
constant ; 5 ; 30 ; 326 ; 60 ; 218 ; 8.767330900926186 ; 48.3 ; 91.9624 ; 44.4424 ; 367.8440366972477 ; 15 ; 45 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 320 ; 66 ; 210 ; 9.41279761904762 ; 48.7 ; 90.7864 ; 44.1872 ; 373.1904761904762 ; 15 ; 45 ; 30
constant ; 2 ; 30 ; 300 ; 86 ; 185 ; 9.395446584938703 ; 51.5 ; 88.3184 ; 45.4464 ; 365.0864864864865 ; 15 ; 45 ; 30
constant ; 3 ; 30 ; 310 ; 51 ; 195 ; 10.393847487001732 ; 46.5 ; 84.5288 ; 39.3112 ; 342.8205128205128 ; 15 ; 45 ; 30
constant ; 4 ; 30 ; 306 ; 58 ; 198 ; 10.114208633093526 ; 45.2 ; 80.4976 ; 36.372 ; 335.020202020202 ; 15 ; 45 ; 30
constant ; 5 ; 30 ; 309 ; 37 ; 202 ; 10.47164303586322 ; 45.7 ; 79.908 ; 36.4864 ; 338.7277227722772 ; 15 ; 45 ; 30
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 310 ; 77 ; 195 ; 9.918604651162791 ; 51 ; 92.3216 ; 47.0504 ; 376.75384615384615 ; 15 ; 45 ; 45
constant ; 2 ; 30 ; 307 ; 59 ; 197 ; 9.547680412371134 ; 49.1 ; 89.748 ; 44.0328 ; 379.3654822335025 ; 15 ; 45 ; 45
constant ; 3 ; 30 ; 310 ; 43 ; 206 ; 10.760416666666666 ; 48 ; 87.4872 ; 41.976 ; 349.5194174757282 ; 15 ; 45 ; 45
constant ; 4 ; 30 ; 325 ; 41 ; 214 ; 9.850922286059873 ; 47.5 ; 90.2768 ; 42.9144 ; 373.16355140186914 ; 15 ; 45 ; 45
constant ; 5 ; 30 ; 314 ; 34 ; 201 ; 10.7437106918239 ; 49.4 ; 86.9456 ; 42.944 ; 341.8407960199005 ; 15 ; 45 ; 45
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 318 ; 57 ; 209 ; 9.766091051805338 ; 49.3 ; 91.7568 ; 45.1936 ; 368.08133971291863 ; 15 ; 45 ; 60
constant ; 2 ; 30 ; 302 ; 57 ; 190 ; 10.826795945350375 ; 47.5 ; 81.8864 ; 38.88 ; 342.7315789473684 ; 15 ; 45 ; 60
constant ; 3 ; 30 ; 303 ; 66 ; 196 ; 10.198120028922633 ; 48.6 ; 88.2904 ; 42.9352 ; 370.6479591836735 ; 15 ; 45 ; 60
constant ; 4 ; 30 ; 315 ; 66 ; 208 ; 10.502514142049026 ; 48.7 ; 91.5104 ; 44.524 ; 386.07211538461536 ; 15 ; 45 ; 60
constant ; 5 ; 30 ; 321 ; 45 ; 215 ; 10.58187543736879 ; 47 ; 87.2704 ; 40.9968 ; 351.72093023255815 ; 15 ; 45 ; 60
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
constant ; 1 ; 30 ; 308 ; 65 ; 190 ; 8.807704160246534 ; 51.7 ; 90.904 ; 46.956 ; 368.8421052631579 ; 15 ; 60 ; 15
constant ; 2 ; 30 ; 309 ; 72 ; 202 ; 9.910594722331627 ; 47.2 ; 87.5632 ; 41.3664 ; 353.6188118811881 ; 15 ; 60 ; 15
constant ; 3 ; 30 ; 306 ; 44 ; 198 ; 9.446299934512115 ; 49.3 ; 87.3544 ; 43.0296 ; 367.23737373737373 ; 15 ; 60 ; 15
constant ; 4 ; 30 ; 299 ; 61 ; 189 ; 8.10319181902696 ; 50.7 ; 88.448 ; 44.8096 ; 366.85714285714283 ; 15 ; 60 ; 15
constant ; 5 ; 30 ; 315 ; 62 ; 204 ; 8.932912154031287 ; 47.4 ; 91.5544 ; 43.3744 ; 377.7156862745098 ; 15 ; 60 ; 15
szenario ; test-nummer ; spawn-propability ; carsspawned ; carsnotspawned ; deadcars ; av-cog-time ; %av-cars-in-cog ; av-cars ; av-cars-in-cog ; av-life-time ; jtt1 ; jtt2 ; jtt3
